
# S-000000019030158 260524
G108_102_G	19	290524	12.03	2701.7341	0.0190	-1.06	2700.6692	27.359894	85.258827	290.5
G108_102_G	19	290524	12.04	2701.7360	0.0183	-1.07	2700.6706	27.359894	85.258827	290.5
G108_103_G	20	290524	12.29	2704.5695	0.0204	-1.07	2703.4971	27.347696	85.354919	282.4
G108_103_G	20	290524	12.30	2704.5704	0.0176	-1.07	2703.4960	27.347696	85.354919	282.4
G108_103_G	20	290524	12.31	2704.5726	0.0175	-1.08	2703.4969	27.347696	85.354919	282.4
G108_103_G	20	290524	12.32	2704.5718	0.0161	-1.08	2703.4959	27.347696	85.354919	282.6
G108_103_G	20	290524	12.33	2704.5723	0.0171	-1.08	2703.4948	27.347700	85.354919	282.6
G108_102_G	19	290524	12.58	2701.7558	0.0165	-1.09	2700.6678	27.359922	85.258865	271.9
G108_102_G	19	290524	12.59	2701.7550	0.0156	-1.09	2700.6669	27.359917	85.258888	280.8
G108_102_G	19	290524	13.00	2701.7579	0.0147	-1.09	2700.6696	27.359917	85.258888	281.2
G108_102_G	19	290524	13.01	2701.7578	0.0200	-1.09	2700.6684	27.359917	85.258888	281.4
G108_102_G	19	290524	13.02	2701.7612	0.0192	-1.09	2700.6703	27.359913	85.258888	281.7
G108_101_G	18	290524	13.37	2678.9210	0.0245	-1.11	2677.8111	27.379362	85.128952	458.2
G108_101_G	18	290524	13.38	2678.9235	0.0181	-1.11	2677.8136	27.379362	85.128952	458.6
G108_101_G	18	290524	13.39	2678.9230	0.0171	-1.11	2677.8122	27.379362	85.128952	458.7
G108_101_G	18	290524	13.40	2678.9261	0.0229	-1.11	2677.8143	27.379362	85.128952	458.8
G108_101_G	18	290524	13.41	2678.9268	0.0172	-1.11	2677.8136	27.379362	85.128952	458.8
G108_100_G	2	290524	14.12	2682.9036	0.0235	-1.13	2681.7723	27.433973	85.038239	471.3
G108_100_G	2	290524	14.13	2682.9074	0.0174	-1.13	2681.7760	27.433950	85.038246	470.8
G108_100_G	2	290524	14.14	2682.9077	0.0192	-1.13	2681.7752	27.433979	85.038208	468.3
G108_100_G	2	290524	14.15	2682.9087	0.0149	-1.13	2681.7755	27.433960	85.038208	468.4
G108_100_G	2	290524	14.16	2682.9110	0.0146	-1.13	2681.7766	27.434036	85.038200	466.6

# S-000000019030158 300524
G108_101_G	18	300524	02.01	2678.9672	0.0517	-1.17	2677.7935	27.379490	85.128860	450.7
G108_101_G	18	300524	02.02	2678.9638	0.0121	-1.17	2677.7900	27.379505	85.128914	452.5
G108_101_G	18	300524	02.03	2678.9642	0.0119	-1.17	2677.7901	27.379519	85.128914	453.6
G108_101_G	18	300524	02.04	2678.9633	0.0156	-1.17	2677.7893	27.379499	85.128922	454.5
G108_101_G	18	300524	02.05	2678.9638	0.0171	-1.18	2677.7884	27.379499	85.128922	455.6
G108_104_G	21	300524	02.39	2710.5191	0.0138	-1.18	2709.3405	27.304394	85.200310	252.9
G108_104_G	21	300524	02.40	2710.5195	0.0189	-1.18	2709.3432	27.304394	85.200310	253.0
G108_104_G	21	300524	02.41	2710.5222	0.0159	-1.18	2709.3448	27.304394	85.200310	253.1
G108_104_G	21	300524	02.42	2710.5224	0.0159	-1.18	2709.3443	27.304394	85.200310	253.1
G108_104_G	21	300524	02.43	2710.5213	0.0246	-1.18	2709.3430	27.304394	85.200310	253.2
G108_101_G	18	300524	03.27	2678.9591	0.0149	-1.17	2677.7919	27.379433	85.128952	448.4
G108_101_G	18	300524	03.28	2678.9651	0.0139	-1.17	2677.7937	27.379454	85.128975	447.9
G108_101_G	18	300524	03.29	2678.9675	0.0146	-1.17	2677.7928	27.379444	85.128975	448.9
G108_101_G	18	300524	03.30	2678.9687	0.0152	-1.18	2677.7915	27.379477	85.129028	447.5
G108_101_G	18	300524	03.31	2678.9687	0.0131	-1.18	2677.7898	27.379524	85.128998	445.5

# S-000000019030158 300524
G108_101_G	18	300524	03.34	2678.9736	0.0173	-1.18	2677.7906	27.379534	85.128975	447.3
G108_101_G	18	300524	03.35	2678.9730	0.0151	-1.18	2677.7905	27.379524	85.128975	446.9
G108_101_G	18	300524	03.36	2678.9731	0.0142	-1.18	2677.7900	27.379524	85.128975	446.9
G108_101_G	18	300524	03.37	2678.9726	0.0164	-1.18	2677.7884	27.379524	85.128975	446.7
G108_101_G	18	300524	03.38	2678.9704	0.0193	-1.18	2677.7871	27.379520	85.128975	446.6
G108_105_G	22	300524	04.40	2693.6265	0.0299	-1.19	2692.4365	27.263294	85.276505	333.0
G108_105_G	22	300524	04.41	2693.6273	0.0200	-1.19	2692.4361	27.263290	85.276505	333.1
G108_105_G	22	300524	04.42	2693.6263	0.0187	-1.19	2692.4333	27.263290	85.276505	333.2
G108_105_G	22	300524	04.43	2693.6265	0.0171	-1.19	2692.4331	27.263285	85.276505	333.5
G108_105_G	22	300524	04.44	2693.6263	0.0162	-1.19	2692.4324	27.263285	85.276505	333.6
G108_101_G	18	300524	05.49	2678.9860	0.0205	-1.19	2677.7989	27.379448	85.128922	453.6
G108_101_G	18	300524	05.50	2678.9873	0.0144	-1.19	2677.7996	27.379448	85.128922	453.7
G108_101_G	18	300524	05.51	2678.9875	0.0133	-1.19	2677.8002	27.379448	85.128922	453.6
G108_101_G	18	300524	05.52	2678.9875	0.0116	-1.19	2677.8000	27.379448	85.128922	453.6
G108_101_G	18	300524	05.53	2678.9871	0.0146	-1.19	2677.7995	27.379448	85.128922	453.5

# S-000000019030158 300524
G107_111_G	5	300524	07.51	2714.9780	0.0301	-1.15	2713.8284	27.166239	84.976501	106.2
G107_111_G	5	300524	07.52	2714.9729	0.0289	-1.15	2713.8229	27.166239	84.976501	106.5
G107_111_G	5	300524	07.53	2714.9747	0.0227	-1.15	2713.8240	27.166235	84.976501	106.8
G107_111_G	5	300524	07.54	2714.9754	0.0315	-1.15	2713.8249	27.166235	84.976501	106.9
G107_111_G	5	300524	07.55	2714.9759	0.0295	-1.15	2713.8254	27.166235	84.976501	107.0
